frame_number,id,xmin,ymin,width,height,visibility,class,confidence
2816,-1,1079,68,39,80,1,1,0.680507
2816,-1,1113,58,40,73,1,1,0.5199779999999999
2816,-1,1059,-2,36,31,1,1,0.5024489999999999
2817,-1,1022,54,45,113,1,1,0.974119
2817,-1,1046,116,57,110,1,1,0.963202
2817,-1,1120,89,44,103,1,1,0.905086
2817,-1,1077,67,42,83,1,1,0.666605
2817,-1,1113,59,40,68,1,1,0.5996509999999999
2817,-1,1059,-2,36,30,1,1,0.513732
2818,-1,1022,52,46,115,1,1,0.970341
2818,-1,1047,117,54,108,1,1,0.952573
2818,-1,1121,89,40,102,1,1,0.943885
2818,-1,1075,66,45,90,1,1,0.718387
2818,-1,1058,-2,37,31,1,1,0.506894
2818,-1,1113,60,40,59,1,1,0.484479
2819,-1,1022,52,46,115,1,1,0.9718709999999999
2819,-1,1120,88,42,103,1,1,0.938782
2819,-1,1047,115,52,110,1,1,0.924136
2819,-1,1075,66,45,89,1,1,0.667901
2819,-1,1058,-2,37,31,1,1,0.5008659999999999
2819,-1,1113,60,40,60,1,1,0.43743699999999996
2820,-1,1022,53,43,115,1,1,0.977447
2820,-1,1121,89,40,102,1,1,0.960004
2820,-1,1047,114,52,111,1,1,0.919673
2820,-1,1075,64,45,91,1,1,0.712865
2820,-1,1059,-2,37,31,1,1,0.491042
2820,-1,1114,57,38,65,1,1,0.40630299999999997
2821,-1,1020,53,44,113,1,1,0.9751479999999999
2821,-1,1120,85,40,107,1,1,0.953218
2821,-1,1048,112,51,113,1,1,0.9275359999999999
2821,-1,1075,61,46,98,1,1,0.687773
2821,-1,1059,-2,36,31,1,1,0.488458
2821,-1,1113,56,38,67,1,1,0.361199
2822,-1,1120,88,37,101,1,1,0.979938
2822,-1,1016,51,47,116,1,1,0.970725
2822,-1,1047,108,52,119,1,1,0.910696
2822,-1,1078,64,37,65,1,1,0.698526
2822,-1,1113,52,36,53,1,1,0.417189
2822,-1,1060,-2,35,30,1,1,0.400101
2823,-1,1120,86,36,100,1,1,0.97968
2823,-1,1016,51,46,115,1,1,0.967873
2823,-1,1046,107,57,112,1,1,0.875676
2823,-1,1078,63,36,64,1,1,0.644253
2823,-1,1113,51,37,55,1,1,0.484077
2823,-1,1074,60,45,97,1,1,0.426929
2823,-1,1059,-1,36,29,1,1,0.343984
2824,-1,1117,83,38,102,1,1,0.9759329999999999
2824,-1,1017,49,45,115,1,1,0.965167
2824,-1,1045,107,56,109,1,1,0.927264
2824,-1,1076,61,38,66,1,1,0.63879
2824,-1,1112,48,38,55,1,1,0.435162
2824,-1,1071,58,47,99,1,1,0.339655
2824,-1,1060,-2,35,29,1,1,0.316826
2825,-1,1116,83,39,104,1,1,0.973985
2825,-1,1016,50,46,116,1,1,0.9664109999999999
2825,-1,1046,107,55,110,1,1,0.931746
2825,-1,1075,60,39,67,1,1,0.5877899999999999
2825,-1,1110,48,39,55,1,1,0.414056
2825,-1,1071,57,46,105,1,1,0.367065
2825,-1,1060,-2,35,29,1,1,0.313666
2826,-1,1116,83,37,102,1,1,0.969413
2826,-1,1015,49,45,117,1,1,0.946082
2826,-1,1045,100,52,122,1,1,0.9322199999999999
2826,-1,1076,61,35,65,1,1,0.69834
2826,-1,1109,48,38,55,1,1,0.41437999999999997
2826,-1,1108,44,41,93,1,1,0.343727
2826,-1,1059,-2,36,30,1,1,0.30509
2826,-1,1069,58,44,102,1,1,0.279028
2827,-1,1043,95,50,126,1,1,0.9420609999999999
2827,-1,1013,46,47,122,1,1,0.89443
2827,-1,1112,83,40,102,1,1,0.856896
2827,-1,1076,60,34,65,1,1,0.672982
2827,-1,1072,55,43,111,1,1,0.381044
2827,-1,1059,-2,36,30,1,1,0.294746
2827,-1,1107,46,41,89,1,1,0.27316999999999997
2828,-1,1044,103,49,114,1,1,0.966506
2828,-1,1112,85,38,98,1,1,0.92304
2828,-1,1075,58,35,68,1,1,0.8152159999999999
2828,-1,1014,44,46,125,1,1,0.811952
2828,-1,1106,48,40,56,1,1,0.509154
2828,-1,1059,-2,36,31,1,1,0.314732
2828,-1,1071,52,45,111,1,1,0.283556
2829,-1,1045,104,48,111,1,1,0.967069
2829,-1,1108,80,42,103,1,1,0.942144
2829,-1,1076,56,35,70,1,1,0.815905
2829,-1,1012,46,41,110,1,1,0.764504
2829,-1,1107,45,39,59,1,1,0.59585
2829,-1,1074,51,42,114,1,1,0.296292
2829,-1,1059,-2,36,30,1,1,0.291274
2830,-1,1042,102,52,111,1,1,0.967455
2830,-1,1108,80,41,102,1,1,0.854468
2830,-1,1015,45,42,108,1,1,0.8504919999999999
2830,-1,1073,53,36,75,1,1,0.736123
2830,-1,1107,45,38,58,1,1,0.445162
2830,-1,1104,45,44,97,1,1,0.355327
2830,-1,1059,-1,36,30,1,1,0.311956
2831,-1,1042,102,51,111,1,1,0.965452
2831,-1,1109,81,40,100,1,1,0.8999159999999999
2831,-1,1015,45,42,110,1,1,0.888849
2831,-1,1073,52,36,75,1,1,0.7969999999999999
2831,-1,1107,45,38,59,1,1,0.49989999999999996
2831,-1,1104,45,43,94,1,1,0.37351999999999996
2831,-1,1059,-1,36,30,1,1,0.31467
2832,-1,1038,101,54,111,1,1,0.969066
2832,-1,1108,82,40,100,1,1,0.932565
2832,-1,1010,44,44,109,1,1,0.90897
2832,-1,1074,52,35,76,1,1,0.7504419999999999
2832,-1,1107,45,35,56,1,1,0.6790649999999999
2832,-1,1104,45,40,95,1,1,0.304102
2832,-1,1060,-1,34,30,1,1,0.30089699999999997
2833,-1,1040,100,52,109,1,1,0.9666929999999999
2833,-1,1109,84,40,98,1,1,0.955216
2833,-1,1009,42,46,112,1,1,0.940643
2833,-1,1074,50,35,78,1,1,0.85007
2833,-1,1107,44,35,60,1,1,0.818036
2833,-1,1059,-1,35,30,1,1,0.33924
2834,-1,1044,99,48,108,1,1,0.966228
2834,-1,1010,38,44,117,1,1,0.955866
2834,-1,1110,84,37,97,1,1,0.948627
2834,-1,1071,51,38,78,1,1,0.853039
2834,-1,1105,44,35,60,1,1,0.778385
2834,-1,1059,-2,35,31,1,1,0.33587
2835,-1,1044,98,47,108,1,1,0.976556
2835,-1,1010,38,43,107,1,1,0.966734
2835,-1,1108,81,36,99,1,1,0.886899
2835,-1,1067,49,41,81,1,1,0.7833829999999999
2835,-1,1103,42,38,64,1,1,0.698128
2835,-1,1058,-2,36,32,1,1,0.31326899999999996
2836,-1,1044,99,47,105,1,1,0.973239
2836,-1,1009,36,43,104,1,1,0.965097
2836,-1,1106,80,38,101,1,1,0.8765999999999999
2836,-1,1103,43,39,60,1,1,0.827544
2836,-1,1066,51,40,77,1,1,0.775578
2836,-1,1059,-1,34,31,1,1,0.307682
2837,-1,1044,99,46,106,1,1,0.9741059999999999
2837,-1,1009,36,43,104,1,1,0.9628669999999999
2837,-1,1106,79,38,101,1,1,0.881726
2837,-1,1102,43,38,60,1,1,0.82077
2837,-1,1067,50,37,79,1,1,0.6952689999999999
2837,-1,1078,46,29,60,1,1,0.29819599999999996
2837,-1,1060,-1,34,30,1,1,0.262219
2838,-1,1041,97,49,107,1,1,0.9752259999999999
2838,-1,1008,34,44,107,1,1,0.94872
2838,-1,1107,77,37,104,1,1,0.9262309999999999
2838,-1,1101,44,38,58,1,1,0.8283849999999999
2838,-1,1063,50,41,79,1,1,0.65836
2838,-1,1076,47,31,59,1,1,0.37617799999999996
2838,-1,1060,-2,33,31,1,1,0.31530199999999997
2839,-1,1037,90,53,115,1,1,0.973889
2839,-1,1006,34,46,107,1,1,0.95568
2839,-1,1101,54,44,126,1,1,0.874139
2839,-1,1096,43,42,63,1,1,0.666906
2839,-1,1060,48,44,81,1,1,0.583322
2840,-1,1041,94,47,109,1,1,0.96665
2840,-1,1005,34,46,103,1,1,0.94589
2840,-1,1102,59,39,120,1,1,0.895412
2840,-1,1099,42,38,60,1,1,0.684213
2840,-1,1062,50,38,80,1,1,0.468263
2841,-1,1043,96,44,107,1,1,0.9707819999999999
2841,-1,1005,34,45,103,1,1,0.9414309999999999
2841,-1,1103,64,37,114,1,1,0.894871
2841,-1,1060,51,42,76,1,1,0.8268179999999999
2841,-1,1099,41,36,58,1,1,0.73595
2842,-1,1042,93,45,109,1,1,0.940268
2842,-1,1005,34,43,102,1,1,0.9115759999999999
2842,-1,1107,77,32,103,1,1,0.8949969999999999
2842,-1,1096,41,41,59,1,1,0.701321
2842,-1,1876,256,46,95,1,1,0.480633
2842,-1,1056,50,43,77,1,1,0.43322
2843,-1,1042,93,45,109,1,1,0.948592
2843,-1,1106,76,33,104,1,1,0.9096519999999999
2843,-1,1005,35,42,101,1,1,0.904729
2843,-1,1095,40,41,59,1,1,0.7043999999999999
2843,-1,1876,255,46,96,1,1,0.517809
2843,-1,1058,51,41,75,1,1,0.513747
2844,-1,1042,93,44,109,1,1,0.9635579999999999
2844,-1,1003,30,44,100,1,1,0.942688
2844,-1,1103,66,37,110,1,1,0.9174089999999999
2844,-1,1877,261,45,90,1,1,0.733008
2844,-1,1095,39,42,62,1,1,0.701078
2844,-1,1061,45,35,66,1,1,0.45289799999999997
2845,-1,1001,30,46,99,1,1,0.9565389999999999
2845,-1,1043,93,43,110,1,1,0.951822
2845,-1,1103,65,36,111,1,1,0.928105
2845,-1,1096,39,39,63,1,1,0.6450699999999999
2845,-1,1877,258,45,93,1,1,0.643264
2845,-1,1058,46,37,65,1,1,0.561561
2845,-1,1059,-2,35,33,1,1,0.27116
2846,-1,999,29,46,98,1,1,0.9697739999999999
2846,-1,1041,93,44,110,1,1,0.934178
2846,-1,1102,67,35,106,1,1,0.915613
2846,-1,1877,264,45,88,1,1,0.701503
2846,-1,1094,37,41,66,1,1,0.670897
2846,-1,1057,44,39,67,1,1,0.487651
2847,-1,1000,29,44,99,1,1,0.9690869999999999
2847,-1,1038,85,49,115,1,1,0.930508
2847,-1,1101,69,35,102,1,1,0.882691
2847,-1,1089,35,45,69,1,1,0.6381249999999999
2847,-1,1874,259,47,92,1,1,0.59646
2847,-1,1077,42,44,68,1,1,0.35745
2847,-1,1094,30,37,138,1,1,0.337105
2848,-1,1040,87,47,111,1,1,0.9656579999999999
2848,-1,1000,28,44,100,1,1,0.9650489999999999
2848,-1,1098,68,38,102,1,1,0.8846809999999999
2848,-1,1867,265,54,85,1,1,0.7856029999999999
2848,-1,1061,41,41,69,1,1,0.487859
2848,-1,1092,33,40,70,1,1,0.430658
2849,-1,1000,28,44,101,1,1,0.963464
2849,-1,1040,87,48,111,1,1,0.959441
2849,-1,1098,65,38,105,1,1,0.856509
2849,-1,1867,266,54,84,1,1,0.814894
2849,-1,1067,41,39,69,1,1,0.49434799999999995
2849,-1,1092,33,39,72,1,1,0.351412
2850,-1,999,27,44,101,1,1,0.976579
2850,-1,1038,89,49,106,1,1,0.9706899999999999
2850,-1,1100,67,35,100,1,1,0.937152
2850,-1,1861,262,60,87,1,1,0.699504
2850,-1,1059,43,40,69,1,1,0.608184
2850,-1,1094,33,37,74,1,1,0.346615
2851,-1,1040,85,46,107,1,1,0.970471
2851,-1,997,27,44,97,1,1,0.970409
2851,-1,1097,62,37,105,1,1,0.939724
2851,-1,1856,255,66,94,1,1,0.7591939999999999
2851,-1,1078,42,37,69,1,1,0.632409
2851,-1,1047,46,42,60,1,1,0.39944799999999997
2852,-1,1040,86,46,102,1,1,0.97642
2852,-1,996,26,43,95,1,1,0.971949
2852,-1,1096,63,38,102,1,1,0.945371
2852,-1,1845,252,76,95,1,1,0.781434
2852,-1,1073,39,38,71,1,1,0.6784
2852,-1,1049,45,40,61,1,1,0.319088
2852,-1,1084,33,34,44,1,1,0.252851
2852,-1,1096,32,35,48,1,1,0.252438
2853,-1,995,23,43,97,1,1,0.974117
2853,-1,1037,84,49,101,1,1,0.9710249999999999
2853,-1,1095,66,38,101,1,1,0.946638
2853,-1,1841,249,80,98,1,1,0.7097479999999999
2853,-1,1077,39,37,72,1,1,0.697693
2853,-1,1048,44,40,63,1,1,0.539158
2853,-1,1095,32,35,47,1,1,0.368708
2854,-1,994,20,45,100,1,1,0.97702
2854,-1,1094,65,38,99,1,1,0.9680519999999999
2854,-1,1034,83,53,98,1,1,0.9659059999999999
2854,-1,1840,248,82,100,1,1,0.75627
2854,-1,1079,36,38,72,1,1,0.705521
2854,-1,1047,43,42,61,1,1,0.533127
2854,-1,1085,32,35,45,1,1,0.385895
2854,-1,1059,-2,37,28,1,1,0.253685
2855,-1,994,19,45,101,1,1,0.979031
2855,-1,1094,65,37,99,1,1,0.968066
2855,-1,1034,82,52,99,1,1,0.964475
2855,-1,1840,248,81,100,1,1,0.760921
2855,-1,1081,36,36,72,1,1,0.731422
2855,-1,1048,42,39,60,1,1,0.605796
2855,-1,1085,32,35,45,1,1,0.36640799999999996
2856,-1,993,19,46,102,1,1,0.978178
2856,-1,1093,68,37,96,1,1,0.9677389999999999
2856,-1,1035,82,50,91,1,1,0.9479879999999999
2856,-1,1838,249,83,99,1,1,0.843544
2856,-1,1080,34,38,71,1,1,0.697082
2856,-1,1048,42,38,59,1,1,0.5101209999999999
2856,-1,1082,32,38,48,1,1,0.47189299999999995
2856,-1,1059,-2,36,29,1,1,0.25225
2857,-1,992,17,46,102,1,1,0.974502
2857,-1,1093,66,38,95,1,1,0.9603729999999999
2857,-1,1036,74,50,96,1,1,0.955981
2857,-1,1837,249,84,99,1,1,0.909778
2857,-1,1082,31,35,48,1,1,0.570789
2857,-1,1080,32,36,72,1,1,0.5696869999999999
2857,-1,1048,42,38,58,1,1,0.41397799999999996
2857,-1,1061,-2,34,28,1,1,0.25397
2858,-1,992,15,46,104,1,1,0.9764619999999999
2858,-1,1035,75,50,92,1,1,0.9477319999999999
2858,-1,1834,246,86,102,1,1,0.944278
2858,-1,1089,64,42,98,1,1,0.933731
2858,-1,1081,28,37,49,1,1,0.686839
2858,-1,1077,31,37,75,1,1,0.474881
2858,-1,1047,40,38,62,1,1,0.458594
2859,-1,1021,69,53,94,1,1,0.97915
2859,-1,1078,50,39,99,1,1,0.974641
2859,-1,984,11,42,93,1,1,0.921762
2859,-1,1035,23,38,64,1,1,0.708011
2859,-1,1803,256,72,88,1,1,0.587672
2859,-1,1071,20,37,54,1,1,0.425301
2860,-1,1019,66,52,101,1,1,0.981232
2860,-1,1079,49,38,101,1,1,0.9787319999999999
2860,-1,980,5,45,97,1,1,0.972266
2860,-1,1794,242,96,102,1,1,0.8850429999999999
2860,-1,1033,24,34,63,1,1,0.754359
2860,-1,1067,6,37,56,1,1,0.5171979999999999
2860,-1,1062,6,39,82,1,1,0.385837
2861,-1,1019,66,52,101,1,1,0.981814
2861,-1,1079,50,37,100,1,1,0.978441
2861,-1,979,4,46,98,1,1,0.972622
2861,-1,1795,242,95,101,1,1,0.881803
2861,-1,1033,24,34,63,1,1,0.763871
2861,-1,1068,6,36,55,1,1,0.483942
2861,-1,1062,7,39,82,1,1,0.39271799999999996
2862,-1,1017,64,51,101,1,1,0.9819009999999999
2862,-1,981,2,43,98,1,1,0.9760289999999999
2862,-1,1077,50,39,100,1,1,0.9733609999999999
2862,-1,1792,243,95,99,1,1,0.9117069999999999
2862,-1,1031,22,34,64,1,1,0.8006909999999999
2862,-1,1064,6,37,82,1,1,0.47106499999999996
2863,-1,981,2,43,98,1,1,0.981379
2863,-1,1015,63,52,102,1,1,0.9774499999999999
2863,-1,1073,50,42,100,1,1,0.976468
2863,-1,1790,244,94,98,1,1,0.9009459999999999
2863,-1,1031,22,34,63,1,1,0.8117719999999999
2863,-1,1067,4,36,61,1,1,0.570898
2864,-1,981,1,43,100,1,1,0.97986
2864,-1,1074,47,40,104,1,1,0.978459
2864,-1,1011,61,55,106,1,1,0.973877
2864,-1,1787,245,91,95,1,1,0.878138
2864,-1,1031,22,34,64,1,1,0.779982
2864,-1,1065,4,33,58,1,1,0.633087
2865,-1,980,1,44,94,1,1,0.9806119999999999
2865,-1,1071,46,41,104,1,1,0.9774309999999999
2865,-1,1012,60,51,105,1,1,0.9659639999999999
2865,-1,1786,249,88,91,1,1,0.906781
2865,-1,1027,21,35,67,1,1,0.7299249999999999
2865,-1,1061,2,36,59,1,1,0.431872
2866,-1,1070,46,42,105,1,1,0.980258
2866,-1,979,1,45,93,1,1,0.9760489999999999
2866,-1,1011,61,51,103,1,1,0.964711
2866,-1,1788,258,71,83,1,1,0.924271
2866,-1,1027,21,36,66,1,1,0.8232769999999999
2866,-1,1026,42,57,118,1,1,0.774623
2866,-1,1835,239,43,74,1,1,0.453019
2866,-1,1064,2,31,56,1,1,0.438994
2867,-1,1071,46,42,105,1,1,0.979942
2867,-1,979,1,45,93,1,1,0.976498
2867,-1,1011,60,51,104,1,1,0.964926
2867,-1,1788,257,71,83,1,1,0.9157719999999999
2867,-1,1026,21,37,66,1,1,0.826986
2867,-1,1025,41,57,119,1,1,0.779863
2867,-1,1062,2,33,56,1,1,0.52298
2867,-1,1835,238,43,74,1,1,0.375617
2868,-1,1068,45,43,105,1,1,0.9764799999999999
2868,-1,978,0,45,93,1,1,0.9623809999999999
2868,-1,1011,61,51,102,1,1,0.958842
2868,-1,1784,247,86,92,1,1,0.873471
2868,-1,1026,19,35,67,1,1,0.857198
2868,-1,1028,42,56,116,1,1,0.760637
2868,-1,1060,0,34,60,1,1,0.6344529999999999
2869,-1,1068,44,42,106,1,1,0.979827
2869,-1,979,1,43,93,1,1,0.934226
2869,-1,1011,61,50,100,1,1,0.90833
2869,-1,1784,238,94,100,1,1,0.864547
2869,-1,1022,19,37,66,1,1,0.799558
2869,-1,1060,0,34,57,1,1,0.6506959999999999
2870,-1,1070,43,38,106,1,1,0.978526
2870,-1,1009,60,54,105,1,1,0.941363
2870,-1,978,1,45,93,1,1,0.915694
2870,-1,1784,237,89,101,1,1,0.910141
2870,-1,1023,18,36,67,1,1,0.880307
2870,-1,1059,1,33,55,1,1,0.537644
2871,-1,1069,44,38,100,1,1,0.965725
2871,-1,1009,58,47,109,1,1,0.8966419999999999
2871,-1,1023,16,36,68,1,1,0.8565809999999999
2871,-1,981,0,40,93,1,1,0.8518479999999999
2871,-1,1788,234,79,105,1,1,0.77932
2871,-1,1060,0,30,55,1,1,0.586305
2872,-1,1065,43,42,98,1,1,0.968073
2872,-1,1787,235,76,104,1,1,0.9560949999999999
2872,-1,1009,59,44,109,1,1,0.94827
2872,-1,1023,15,37,69,1,1,0.8425659999999999
2872,-1,976,1,38,86,1,1,0.8074209999999999
2872,-1,1060,0,31,55,1,1,0.5115729999999999
2873,-1,1065,43,42,98,1,1,0.970147
2873,-1,1786,235,77,105,1,1,0.952726
2873,-1,1009,59,44,108,1,1,0.951635
2873,-1,1023,15,36,68,1,1,0.8449669999999999
2873,-1,976,1,38,86,1,1,0.816865
2873,-1,1059,0,32,55,1,1,0.5180089999999999
2874,-1,1066,43,38,97,1,1,0.9743689999999999
2874,-1,1008,59,45,107,1,1,0.9623269999999999
2874,-1,1783,234,77,107,1,1,0.932217
2874,-1,974,1,38,87,1,1,0.8882209999999999
2874,-1,1022,15,34,68,1,1,0.829075
2874,-1,1059,1,31,55,1,1,0.57478
2874,-1,1041,8,38,48,1,1,0.391455
2875,-1,1009,58,43,106,1,1,0.9722919999999999
2875,-1,1065,42,36,99,1,1,0.97159
2875,-1,1775,234,86,107,1,1,0.950855
2875,-1,972,2,39,85,1,1,0.89172
2875,-1,1020,16,36,66,1,1,0.796434
2875,-1,1041,9,39,49,1,1,0.505528
2875,-1,1061,1,31,55,1,1,0.41720599999999997
2876,-1,1008,54,43,111,1,1,0.981019
2876,-1,1063,41,37,101,1,1,0.972988
2876,-1,1771,236,86,104,1,1,0.9601569999999999
2876,-1,974,1,37,86,1,1,0.9015989999999999
2876,-1,1019,15,37,67,1,1,0.6271249999999999
2876,-1,1048,5,35,56,1,1,0.54826
2876,-1,1059,0,32,56,1,1,0.414801
2877,-1,1007,56,44,106,1,1,0.9778509999999999
2877,-1,1766,235,90,105,1,1,0.9761259999999999
2877,-1,1062,41,37,101,1,1,0.9705539999999999
2877,-1,972,1,35,84,1,1,0.8287669999999999
2877,-1,1022,16,33,63,1,1,0.596482
2877,-1,1047,4,33,59,1,1,0.58966
2877,-1,1059,0,34,58,1,1,0.41364999999999996
2878,-1,1756,233,94,107,1,1,0.968895
2878,-1,1062,40,34,100,1,1,0.962328
2878,-1,970,-2,39,84,1,1,0.9339379999999999
2878,-1,1006,45,46,112,1,1,0.883886
2878,-1,1045,3,36,60,1,1,0.573565
2878,-1,1059,0,33,59,1,1,0.46500199999999997
2878,-1,1020,13,36,67,1,1,0.347032
2879,-1,1755,234,94,106,1,1,0.968201
2879,-1,1062,42,34,98,1,1,0.959117
2879,-1,971,-2,38,84,1,1,0.9359679999999999
2879,-1,1006,45,46,113,1,1,0.884432
2879,-1,1046,3,38,61,1,1,0.542086
2879,-1,1058,0,35,59,1,1,0.426029
2879,-1,1020,14,36,67,1,1,0.354201
2880,-1,1060,39,34,101,1,1,0.969673
2880,-1,1750,235,96,105,1,1,0.9659319999999999
2880,-1,1005,45,43,112,1,1,0.943237
2880,-1,969,-2,39,83,1,1,0.936391
2880,-1,1048,1,34,62,1,1,0.593451
2880,-1,1058,-1,34,58,1,1,0.467697
2880,-1,1010,15,42,65,1,1,0.38864899999999997
2881,-1,1059,40,36,99,1,1,0.9702639999999999
2881,-1,1004,47,42,108,1,1,0.9631419999999999
2881,-1,1744,235,101,104,1,1,0.958595
2881,-1,968,-3,39,85,1,1,0.85824
2881,-1,1046,1,34,62,1,1,0.572456
2881,-1,1031,14,34,63,1,1,0.371846
2881,-1,1008,14,43,66,1,1,0.343599
2882,-1,1060,38,36,99,1,1,0.9751139999999999
2882,-1,1002,44,43,108,1,1,0.973621
2882,-1,1745,235,97,105,1,1,0.957568
2882,-1,967,-2,35,83,1,1,0.8947459999999999
2882,-1,1046,2,32,63,1,1,0.6006159999999999
2882,-1,1010,15,38,63,1,1,0.369815
2882,-1,1039,14,29,63,1,1,0.335607
2883,-1,999,44,44,108,1,1,0.9739669999999999
2883,-1,1059,39,34,97,1,1,0.9622689999999999
2883,-1,1742,235,96,106,1,1,0.946309
2883,-1,966,-2,35,81,1,1,0.904451
2883,-1,1046,2,31,62,1,1,0.57731
2883,-1,1035,12,31,66,1,1,0.397403
2883,-1,1011,13,38,65,1,1,0.35578
2884,-1,999,39,43,111,1,1,0.978085
2884,-1,1743,233,93,107,1,1,0.96527
2884,-1,1056,38,36,98,1,1,0.9585619999999999
2884,-1,963,-2,38,82,1,1,0.927377
2884,-1,1045,2,32,61,1,1,0.5419999999999999
2884,-1,1012,7,37,58,1,1,0.337761
2884,-1,1056,-2,37,57,1,1,0.263361
2885,-1,999,41,43,109,1,1,0.9800559999999999
2885,-1,1742,233,94,108,1,1,0.964849
2885,-1,1056,38,36,98,1,1,0.959594
2885,-1,963,-2,38,82,1,1,0.9234669999999999
2885,-1,1046,1,33,61,1,1,0.6049329999999999
2885,-1,1012,7,38,58,1,1,0.32463
2885,-1,1028,10,35,69,1,1,0.264632
2886,-1,998,39,44,108,1,1,0.980244
2886,-1,1056,38,36,99,1,1,0.9593569999999999
2886,-1,1739,233,90,108,1,1,0.915512
2886,-1,962,-2,42,82,1,1,0.913824
2886,-1,1044,1,35,61,1,1,0.618196
2886,-1,1011,6,39,56,1,1,0.411249
2886,-1,1048,-1,32,35,1,1,0.260643
2887,-1,996,38,43,107,1,1,0.9731449999999999
2887,-1,1739,233,92,107,1,1,0.9715229999999999
2887,-1,1057,37,34,101,1,1,0.9498099999999999
2887,-1,963,-3,39,82,1,1,0.94122
2887,-1,1043,1,34,60,1,1,0.519516
2887,-1,1008,5,42,56,1,1,0.32531
2887,-1,1033,9,34,73,1,1,0.323011
2887,-1,1048,-1,31,35,1,1,0.27765799999999996
2888,-1,994,41,44,103,1,1,0.9751
2888,-1,961,-3,39,83,1,1,0.925604
2888,-1,1057,40,32,97,1,1,0.9244629999999999
2888,-1,1738,231,87,108,1,1,0.898767
2888,-1,1041,2,34,63,1,1,0.521154
2888,-1,1010,5,38,59,1,1,0.46619299999999997
2888,-1,1036,5,33,81,1,1,0.42836199999999997
2889,-1,991,39,47,104,1,1,0.980752
2889,-1,1741,230,86,109,1,1,0.9536169999999999
2889,-1,960,-2,39,80,1,1,0.9364319999999999
2889,-1,1057,39,30,96,1,1,0.765455
2889,-1,1039,0,37,62,1,1,0.6753129999999999
2889,-1,1008,5,38,58,1,1,0.414502
2889,-1,1035,5,33,81,1,1,0.365141
2890,-1,987,38,49,103,1,1,0.9799829999999999
2890,-1,959,-2,40,77,1,1,0.946573
2890,-1,1743,228,79,108,1,1,0.902871
2890,-1,1051,37,35,95,1,1,0.695413
2890,-1,1035,0,39,58,1,1,0.5813769999999999
2890,-1,1007,4,38,58,1,1,0.37695599999999996
2890,-1,1037,-1,37,32,1,1,0.33347299999999996
2891,-1,987,38,49,103,1,1,0.9805839999999999
2891,-1,959,-2,40,78,1,1,0.947259
2891,-1,1743,227,80,108,1,1,0.9204509999999999
2891,-1,1051,33,34,96,1,1,0.7078979999999999
2891,-1,1035,-1,39,58,1,1,0.610846
2891,-1,1007,4,39,59,1,1,0.43229399999999996
2891,-1,1037,-1,37,32,1,1,0.307627
2892,-1,986,37,49,104,1,1,0.9762
2892,-1,959,-2,37,78,1,1,0.9633349999999999
2892,-1,1050,34,35,95,1,1,0.918693
2892,-1,1740,227,81,109,1,1,0.910411
2892,-1,1035,0,40,54,1,1,0.6171479999999999
2892,-1,1008,3,38,60,1,1,0.43160499999999996
2892,-1,1038,-1,36,31,1,1,0.259143
2893,-1,981,36,54,106,1,1,0.980653
2893,-1,1049,31,33,97,1,1,0.947291
2893,-1,957,-2,40,78,1,1,0.9283849999999999
2893,-1,1739,226,79,112,1,1,0.928141
2893,-1,1037,-1,41,52,1,1,0.5590959999999999
2893,-1,1001,2,45,56,1,1,0.274647
2894,-1,981,35,52,105,1,1,0.9808659999999999
2894,-1,1048,29,34,99,1,1,0.9700599999999999
2894,-1,1740,224,76,111,1,1,0.955378
2894,-1,956,-2,37,75,1,1,0.951073
2894,-1,1037,-1,37,50,1,1,0.599752
2894,-1,1006,4,37,52,1,1,0.295859
2895,-1,1048,30,33,96,1,1,0.972885
2895,-1,1738,227,77,107,1,1,0.9660489999999999
2895,-1,955,-2,36,73,1,1,0.9587199999999999
2895,-1,980,34,54,106,1,1,0.957511
2895,-1,1035,0,40,49,1,1,0.46081999999999995
2895,-1,1002,3,40,56,1,1,0.427836
2896,-1,1046,32,34,94,1,1,0.975753
2896,-1,954,-2,37,71,1,1,0.965167
2896,-1,1733,226,82,108,1,1,0.9494159999999999
2896,-1,980,34,53,105,1,1,0.9324859999999999
2896,-1,1035,-1,42,51,1,1,0.534656
2896,-1,1001,3,42,56,1,1,0.519551
2897,-1,1045,32,35,94,1,1,0.974698
2897,-1,954,-2,38,70,1,1,0.965401
2897,-1,1733,226,82,108,1,1,0.9419019999999999
2897,-1,980,34,53,105,1,1,0.921488
2897,-1,1034,-1,43,51,1,1,0.475512
2897,-1,1001,4,41,54,1,1,0.468568
2898,-1,1725,227,86,106,1,1,0.974958
2898,-1,952,-1,41,70,1,1,0.949442
2898,-1,1043,26,34,100,1,1,0.9484859999999999
2898,-1,980,35,51,103,1,1,0.934751
2898,-1,1837,798,84,109,1,1,0.43746599999999997
2898,-1,997,1,45,60,1,1,0.317591
2898,-1,1033,-1,43,53,1,1,0.310704
2898,-1,1034,-1,38,33,1,1,0.308402
2899,-1,1718,229,88,102,1,1,0.9819479999999999
2899,-1,979,35,50,103,1,1,0.967946
2899,-1,1042,29,34,97,1,1,0.96766
2899,-1,950,-1,37,70,1,1,0.9617899999999999
2899,-1,1034,-1,42,34,1,1,0.472014
2899,-1,1001,1,42,56,1,1,0.417354
