frame_number,id,xmin,ymin,width,height,visibility,class,confidence
2226,-1,962,-2,32,73,1,1,0.433158
2226,-1,499,722,68,146,1,1,0.302344
2227,-1,1061,73,52,131,1,1,0.9915569999999999
2227,-1,742,654,77,196,1,1,0.978424
2227,-1,588,594,74,173,1,1,0.9707629999999999
2227,-1,1102,99,56,123,1,1,0.9577469999999999
2227,-1,516,696,86,191,1,1,0.9557589999999999
2227,-1,647,622,79,188,1,1,0.8766649999999999
2227,-1,610,741,95,204,1,1,0.875911
2227,-1,962,-2,32,73,1,1,0.46373499999999995
2227,-1,500,722,67,147,1,1,0.29342399999999996
2228,-1,1062,71,54,134,1,1,0.987254
2228,-1,734,655,82,193,1,1,0.9770679999999999
2228,-1,582,596,79,172,1,1,0.9725429999999999
2228,-1,1100,100,59,120,1,1,0.965511
2228,-1,601,740,101,215,1,1,0.961594
2228,-1,506,697,86,192,1,1,0.9610949999999999
2228,-1,646,622,78,183,1,1,0.9006219999999999
2228,-1,962,-2,32,73,1,1,0.48139499999999996
2229,-1,1063,68,53,138,1,1,0.9883069999999999
2229,-1,727,655,87,195,1,1,0.9786189999999999
2229,-1,579,597,75,175,1,1,0.972298
2229,-1,1103,97,57,123,1,1,0.9711909999999999
2229,-1,591,743,108,213,1,1,0.9597469999999999
2229,-1,509,697,87,192,1,1,0.938749
2229,-1,642,623,77,185,1,1,0.9364159999999999
2229,-1,962,-2,32,73,1,1,0.544558
2229,-1,498,732,57,129,1,1,0.509817
2230,-1,1063,66,54,140,1,1,0.986582
2230,-1,574,599,77,183,1,1,0.985397
2230,-1,725,657,87,194,1,1,0.981506
2230,-1,583,743,113,210,1,1,0.9730639999999999
2230,-1,1103,97,55,123,1,1,0.9704299999999999
2230,-1,639,624,80,185,1,1,0.9505579999999999
2230,-1,502,698,83,191,1,1,0.950495
2230,-1,962,-2,32,73,1,1,0.525582
2231,-1,573,601,74,180,1,1,0.9900089999999999
2231,-1,1064,65,54,142,1,1,0.987586
2231,-1,708,658,101,197,1,1,0.98617
2231,-1,583,742,109,212,1,1,0.9810319999999999
2231,-1,1103,96,56,124,1,1,0.968474
2231,-1,638,626,79,184,1,1,0.9535859999999999
2231,-1,500,699,85,188,1,1,0.949753
2231,-1,962,-2,33,73,1,1,0.5196729999999999
2232,-1,567,603,80,186,1,1,0.988483
2232,-1,1067,64,52,143,1,1,0.9863069999999999
2232,-1,579,742,110,212,1,1,0.985598
2232,-1,700,658,106,198,1,1,0.9789979999999999
2232,-1,496,702,86,185,1,1,0.969417
2232,-1,1103,96,57,125,1,1,0.9625779999999999
2232,-1,636,628,78,179,1,1,0.9464929999999999
2232,-1,962,-1,33,72,1,1,0.5436679999999999
2233,-1,567,604,80,185,1,1,0.987478
2233,-1,1067,63,52,144,1,1,0.9868779999999999
2233,-1,579,743,110,211,1,1,0.985591
2233,-1,700,658,106,198,1,1,0.9825659999999999
2233,-1,496,702,86,185,1,1,0.966924
2233,-1,1102,96,58,124,1,1,0.961661
2233,-1,636,628,78,180,1,1,0.9476939999999999
2233,-1,962,-1,34,71,1,1,0.639892
2234,-1,562,606,80,183,1,1,0.990706
2234,-1,1069,62,50,145,1,1,0.9879249999999999
2234,-1,579,747,103,208,1,1,0.9868779999999999
2234,-1,496,705,90,183,1,1,0.982659
2234,-1,694,660,108,197,1,1,0.981093
2234,-1,1107,92,53,126,1,1,0.949585
2234,-1,639,631,73,182,1,1,0.949008
2234,-1,961,-1,34,72,1,1,0.607034
2235,-1,1070,62,49,145,1,1,0.990914
2235,-1,580,745,99,209,1,1,0.987645
2235,-1,560,608,81,179,1,1,0.9868349999999999
2235,-1,694,662,104,195,1,1,0.9736079999999999
2235,-1,1110,91,51,127,1,1,0.9584229999999999
2235,-1,636,632,71,182,1,1,0.9505859999999999
2235,-1,492,704,92,184,1,1,0.9500599999999999
2235,-1,960,0,35,71,1,1,0.685037
2235,-1,1002,-1,24,9,1,1,0.331574
2236,-1,1072,62,47,143,1,1,0.9889439999999999
2236,-1,581,756,96,197,1,1,0.983151
2236,-1,555,610,88,170,1,1,0.97952
2236,-1,693,663,101,197,1,1,0.973378
2236,-1,495,708,87,178,1,1,0.964704
2236,-1,1109,89,52,126,1,1,0.9400219999999999
2236,-1,633,638,69,189,1,1,0.874089
2236,-1,960,-1,36,72,1,1,0.676483
2236,-1,1002,-1,24,10,1,1,0.325905
2237,-1,1072,59,47,147,1,1,0.9882059999999999
2237,-1,583,756,88,198,1,1,0.982413
2237,-1,553,610,84,174,1,1,0.964482
2237,-1,484,710,96,179,1,1,0.9533919999999999
2237,-1,693,665,98,200,1,1,0.938519
2237,-1,1114,87,47,124,1,1,0.933097
2237,-1,614,635,85,168,1,1,0.86093
2237,-1,961,-1,35,72,1,1,0.6492009999999999
2237,-1,1002,-1,24,10,1,1,0.325328
2238,-1,1072,58,49,150,1,1,0.9870279999999999
2238,-1,581,755,87,200,1,1,0.9805429999999999
2238,-1,616,640,83,173,1,1,0.9480529999999999
2238,-1,697,667,91,195,1,1,0.935079
2238,-1,543,612,91,173,1,1,0.921036
2238,-1,1113,85,50,125,1,1,0.909091
2238,-1,495,705,82,183,1,1,0.872657
2238,-1,961,-1,35,72,1,1,0.662029
2238,-1,474,748,60,148,1,1,0.553913
2238,-1,1002,-1,24,9,1,1,0.318223
2239,-1,1073,58,48,149,1,1,0.987768
2239,-1,581,754,87,201,1,1,0.982184
2239,-1,697,667,91,195,1,1,0.946973
2239,-1,617,640,82,172,1,1,0.936365
2239,-1,543,612,90,171,1,1,0.920542
2239,-1,1113,85,49,125,1,1,0.905129
2239,-1,494,708,84,180,1,1,0.8820549999999999
2239,-1,961,-1,34,72,1,1,0.7279559999999999
2239,-1,474,746,60,150,1,1,0.5814309999999999
2239,-1,1002,-1,24,9,1,1,0.315474
2240,-1,1074,56,49,149,1,1,0.988761
2240,-1,579,754,85,202,1,1,0.9757359999999999
2240,-1,621,640,75,175,1,1,0.951573
2240,-1,484,708,90,183,1,1,0.939417
2240,-1,539,614,91,172,1,1,0.933757
2240,-1,1114,85,51,122,1,1,0.918677
2240,-1,689,671,90,195,1,1,0.908214
2240,-1,961,-1,36,72,1,1,0.710085
2240,-1,1001,-1,25,9,1,1,0.29106299999999996
2241,-1,1073,54,48,151,1,1,0.985734
2241,-1,575,750,88,207,1,1,0.9798389999999999
2241,-1,687,670,89,198,1,1,0.9696499999999999
2241,-1,619,641,73,175,1,1,0.9525659999999999
2241,-1,1114,83,52,123,1,1,0.9292389999999999
2241,-1,529,613,95,196,1,1,0.917337
2241,-1,485,706,85,187,1,1,0.880211
2241,-1,960,-1,37,72,1,1,0.716625
2241,-1,471,735,66,161,1,1,0.523575
2241,-1,1002,-1,25,9,1,1,0.283028
2242,-1,686,670,89,199,1,1,0.9835929999999999
2242,-1,1074,53,48,151,1,1,0.981456
2242,-1,572,755,86,202,1,1,0.969599
2242,-1,617,641,74,180,1,1,0.96797
2242,-1,1116,82,52,122,1,1,0.919902
2242,-1,526,613,96,178,1,1,0.907546
2242,-1,458,708,103,200,1,1,0.793222
2242,-1,961,-1,37,72,1,1,0.6372789999999999
2243,-1,684,672,85,200,1,1,0.977347
2243,-1,566,748,97,211,1,1,0.957162
2243,-1,1076,56,49,144,1,1,0.937851
2243,-1,1115,82,52,123,1,1,0.92812
2243,-1,454,711,107,198,1,1,0.8858889999999999
2243,-1,609,639,77,184,1,1,0.8797959999999999
2243,-1,530,616,83,164,1,1,0.879103
2243,-1,960,-1,38,72,1,1,0.57052
2243,-1,465,740,70,126,1,1,0.281115
2244,-1,681,674,84,198,1,1,0.9782559999999999
2244,-1,1076,50,48,142,1,1,0.956757
2244,-1,609,642,74,180,1,1,0.9539799999999999
2244,-1,561,749,94,210,1,1,0.953116
2244,-1,1117,82,51,122,1,1,0.9343589999999999
2244,-1,527,615,84,193,1,1,0.9180699999999999
2244,-1,459,722,89,183,1,1,0.737301
2244,-1,960,-1,38,72,1,1,0.60491
2244,-1,489,709,74,183,1,1,0.451617
2245,-1,680,674,85,199,1,1,0.9783409999999999
2245,-1,1076,50,48,140,1,1,0.9609019999999999
2245,-1,560,749,96,211,1,1,0.951565
2245,-1,608,642,75,182,1,1,0.949596
2245,-1,1116,83,51,122,1,1,0.945359
2245,-1,528,613,86,180,1,1,0.915099
2245,-1,460,715,90,191,1,1,0.7507499999999999
2245,-1,961,-1,38,72,1,1,0.618949
2246,-1,676,676,86,199,1,1,0.9776889999999999
2246,-1,1076,50,51,140,1,1,0.9731449999999999
2246,-1,560,749,93,209,1,1,0.952464
2246,-1,1116,82,54,124,1,1,0.950163
2246,-1,524,616,85,194,1,1,0.9422699999999999
2246,-1,607,641,73,189,1,1,0.900937
2246,-1,456,713,84,194,1,1,0.891714
2246,-1,960,-1,40,72,1,1,0.554114
2246,-1,496,707,60,183,1,1,0.501377
2247,-1,673,675,87,200,1,1,0.979723
2247,-1,1076,49,51,140,1,1,0.979223
2247,-1,526,617,79,191,1,1,0.9656079999999999
2247,-1,1115,81,57,124,1,1,0.958799
2247,-1,455,715,90,192,1,1,0.920662
2247,-1,551,751,103,209,1,1,0.8921169999999999
2247,-1,605,644,70,189,1,1,0.8793569999999999
2247,-1,960,-2,55,72,1,1,0.680066
2248,-1,658,675,102,206,1,1,0.985043
2248,-1,1078,48,49,141,1,1,0.9812059999999999
2248,-1,1114,81,61,123,1,1,0.969397
2248,-1,447,717,91,191,1,1,0.9371659999999999
2248,-1,526,618,78,201,1,1,0.8655039999999999
2248,-1,599,642,73,198,1,1,0.860219
2248,-1,530,751,103,213,1,1,0.777899
2248,-1,960,-2,52,72,1,1,0.7186629999999999
2249,-1,654,678,104,205,1,1,0.98988
2249,-1,1077,47,51,142,1,1,0.983382
2249,-1,1115,81,61,123,1,1,0.9726429999999999
2249,-1,448,716,84,194,1,1,0.951554
2249,-1,536,757,97,207,1,1,0.9496
2249,-1,525,620,77,195,1,1,0.939283
2249,-1,595,644,72,195,1,1,0.862471
2249,-1,960,-2,53,72,1,1,0.716602
2249,-1,433,756,69,141,1,1,0.437158
2250,-1,650,678,107,213,1,1,0.988579
2250,-1,1078,47,51,141,1,1,0.9808399999999999
2250,-1,529,759,103,206,1,1,0.9686159999999999
2250,-1,1117,79,60,123,1,1,0.9666819999999999
2250,-1,522,622,75,186,1,1,0.959271
2250,-1,444,717,81,192,1,1,0.9514969999999999
2250,-1,599,646,66,191,1,1,0.8837269999999999
2250,-1,960,-2,53,72,1,1,0.699027
2250,-1,433,755,62,141,1,1,0.585892
2251,-1,650,678,107,215,1,1,0.9870099999999999
2251,-1,1078,47,51,140,1,1,0.981927
2251,-1,529,759,102,206,1,1,0.9672189999999999
2251,-1,1117,79,60,123,1,1,0.964973
2251,-1,522,622,76,186,1,1,0.9631419999999999
2251,-1,447,717,80,192,1,1,0.952997
2251,-1,599,646,66,190,1,1,0.831077
2251,-1,960,-2,54,72,1,1,0.736213
2251,-1,433,757,61,136,1,1,0.53452
2252,-1,649,679,103,216,1,1,0.9792529999999999
2252,-1,528,762,96,205,1,1,0.9737039999999999
2252,-1,1078,45,55,142,1,1,0.9689089999999999
2252,-1,450,717,72,189,1,1,0.967004
2252,-1,519,624,77,188,1,1,0.957036
2252,-1,1117,77,62,123,1,1,0.9383499999999999
2252,-1,598,647,64,182,1,1,0.874818
2252,-1,959,-2,57,72,1,1,0.752466
2252,-1,435,764,55,121,1,1,0.387716
2253,-1,647,685,104,213,1,1,0.9804499999999999
2253,-1,452,717,66,191,1,1,0.979918
2253,-1,526,763,94,207,1,1,0.9651069999999999
2253,-1,1078,45,57,139,1,1,0.960082
2253,-1,1122,75,59,123,1,1,0.92891
2253,-1,517,624,77,201,1,1,0.867888
2253,-1,959,-2,52,72,1,1,0.7869269999999999
2253,-1,594,648,69,222,1,1,0.736382
2253,-1,430,764,55,117,1,1,0.43931299999999995
2254,-1,642,685,106,212,1,1,0.984633
2254,-1,515,765,106,204,1,1,0.981937
2254,-1,513,626,77,191,1,1,0.980686
2254,-1,593,651,65,184,1,1,0.970432
2254,-1,442,717,74,192,1,1,0.964949
2254,-1,1077,44,57,141,1,1,0.964483
2254,-1,1122,75,59,122,1,1,0.94023
2254,-1,959,-1,56,71,1,1,0.831156
2254,-1,424,752,71,134,1,1,0.615019
2255,-1,642,686,102,213,1,1,0.988744
2255,-1,508,627,82,195,1,1,0.985556
2255,-1,510,769,109,199,1,1,0.979613
2255,-1,589,653,67,184,1,1,0.976698
2255,-1,1077,44,58,141,1,1,0.96636
2255,-1,424,718,90,192,1,1,0.955299
2255,-1,1129,74,52,119,1,1,0.947191
2255,-1,959,-1,54,71,1,1,0.8152469999999999
2256,-1,639,685,103,215,1,1,0.989637
2256,-1,508,630,74,183,1,1,0.987687
2256,-1,505,770,107,197,1,1,0.9703269999999999
2256,-1,588,658,62,183,1,1,0.963854
2256,-1,1080,46,60,133,1,1,0.9635469999999999
2256,-1,1130,72,52,120,1,1,0.953726
2256,-1,419,721,90,191,1,1,0.9192659999999999
2256,-1,960,-1,52,71,1,1,0.8404419999999999
2257,-1,637,685,104,215,1,1,0.9898849999999999
2257,-1,508,630,75,184,1,1,0.9868429999999999
2257,-1,507,770,106,197,1,1,0.970455
2257,-1,589,658,61,184,1,1,0.96561
2257,-1,1080,46,59,132,1,1,0.9644579999999999
2257,-1,1130,72,52,120,1,1,0.9533929999999999
2257,-1,419,720,90,192,1,1,0.91289
2257,-1,960,-1,51,71,1,1,0.841997
2258,-1,637,687,100,215,1,1,0.988417
2258,-1,1082,46,57,129,1,1,0.9813149999999999
2258,-1,503,631,78,203,1,1,0.972725
2258,-1,584,660,64,183,1,1,0.9609439999999999
2258,-1,513,770,94,198,1,1,0.9451579999999999
2258,-1,1131,72,51,117,1,1,0.941058
2258,-1,413,724,89,184,1,1,0.937854
2258,-1,960,-1,51,71,1,1,0.841515
2259,-1,1100,33,59,143,1,1,0.9917269999999999
2259,-1,618,705,84,201,1,1,0.988706
2259,-1,545,672,72,195,1,1,0.9809979999999999
2259,-1,381,745,87,192,1,1,0.946117
2259,-1,469,650,78,149,1,1,0.921855
2259,-1,467,776,91,217,1,1,0.907145
2259,-1,1143,61,47,119,1,1,0.905623
2259,-1,960,-2,49,71,1,1,0.901485
2260,-1,1100,32,60,142,1,1,0.993768
2260,-1,615,705,85,198,1,1,0.987112
2260,-1,541,671,71,197,1,1,0.984895
2260,-1,456,778,103,221,1,1,0.9772679999999999
2260,-1,384,743,81,195,1,1,0.932703
2260,-1,1146,59,46,117,1,1,0.9304279999999999
2260,-1,960,-2,48,71,1,1,0.904828
2260,-1,466,652,78,151,1,1,0.884061
2261,-1,1102,31,58,143,1,1,0.993481
2261,-1,607,707,87,201,1,1,0.9863839999999999
2261,-1,537,671,72,201,1,1,0.984495
2261,-1,445,781,107,220,1,1,0.976676
2261,-1,1149,56,47,118,1,1,0.9483649999999999
2261,-1,960,-2,49,71,1,1,0.9400989999999999
2261,-1,462,654,79,155,1,1,0.90247
2261,-1,386,785,64,152,1,1,0.865417
2261,-1,414,746,44,103,1,1,0.337009
2262,-1,1103,31,58,142,1,1,0.992593
2262,-1,595,709,98,201,1,1,0.988841
2262,-1,532,674,73,202,1,1,0.981082
2262,-1,442,785,106,220,1,1,0.976761
2262,-1,457,655,79,168,1,1,0.968244
2262,-1,960,-2,47,71,1,1,0.956433
2262,-1,1149,54,47,119,1,1,0.944162
2262,-1,384,767,69,170,1,1,0.8569
2263,-1,1103,30,58,143,1,1,0.9931589999999999
2263,-1,594,709,98,201,1,1,0.988479
2263,-1,532,674,72,202,1,1,0.9817629999999999
2263,-1,439,786,110,220,1,1,0.980267
2263,-1,457,655,79,168,1,1,0.968449
2263,-1,960,-2,48,71,1,1,0.955282
2263,-1,1149,54,47,120,1,1,0.947151
2263,-1,383,773,70,163,1,1,0.809157
2263,-1,409,748,50,104,1,1,0.278445
2264,-1,1104,31,59,142,1,1,0.9923019999999999
2264,-1,583,712,110,201,1,1,0.9913
2264,-1,530,674,72,200,1,1,0.984483
2264,-1,440,792,105,215,1,1,0.9707819999999999
2264,-1,1150,55,48,117,1,1,0.960735
2264,-1,959,-2,48,72,1,1,0.947253
2264,-1,455,655,77,178,1,1,0.933847
2264,-1,380,765,66,173,1,1,0.885887
2265,-1,576,711,114,202,1,1,0.992599
2265,-1,1105,29,57,142,1,1,0.99054
2265,-1,530,677,70,195,1,1,0.983051
2265,-1,436,793,110,215,1,1,0.969584
2265,-1,1151,53,48,121,1,1,0.951303
2265,-1,452,658,78,173,1,1,0.929097
2265,-1,959,-2,50,72,1,1,0.9147689999999999
2265,-1,377,769,63,168,1,1,0.913082
2266,-1,1105,28,59,142,1,1,0.990992
2266,-1,567,713,121,203,1,1,0.990645
2266,-1,520,680,80,189,1,1,0.973227
2266,-1,1151,52,50,120,1,1,0.957081
2266,-1,452,663,76,177,1,1,0.952368
2266,-1,959,-2,48,71,1,1,0.9417329999999999
2266,-1,438,796,103,212,1,1,0.935699
2266,-1,375,748,68,189,1,1,0.9198649999999999
2267,-1,561,715,122,203,1,1,0.9912559999999999
2267,-1,1111,26,57,145,1,1,0.984251
2267,-1,519,682,77,188,1,1,0.976877
2267,-1,453,667,71,171,1,1,0.9758129999999999
2267,-1,1151,50,50,123,1,1,0.963533
2267,-1,449,795,86,215,1,1,0.9535429999999999
2267,-1,959,-2,36,71,1,1,0.952928
2267,-1,370,748,73,192,1,1,0.941406
2267,-1,366,793,57,132,1,1,0.278327
2268,-1,560,719,120,204,1,1,0.991551
2268,-1,448,667,72,180,1,1,0.983966
2268,-1,521,682,72,190,1,1,0.977563
2268,-1,1126,27,53,142,1,1,0.9763259999999999
2268,-1,1110,22,48,138,1,1,0.97537
2268,-1,1151,51,50,121,1,1,0.95551
2268,-1,959,-2,36,71,1,1,0.954986
2268,-1,441,799,89,209,1,1,0.953692
2268,-1,369,757,60,170,1,1,0.878873
2268,-1,362,800,51,116,1,1,0.599133
2269,-1,559,719,120,205,1,1,0.991846
2269,-1,448,667,72,180,1,1,0.984773
2269,-1,1124,26,53,143,1,1,0.978221
2269,-1,521,682,72,190,1,1,0.977819
2269,-1,1110,23,48,138,1,1,0.974841
2269,-1,441,799,89,209,1,1,0.956266
2269,-1,1152,51,50,120,1,1,0.954873
2269,-1,959,-2,36,71,1,1,0.952762
2269,-1,370,755,60,174,1,1,0.880416
2269,-1,363,801,51,115,1,1,0.55474
2270,-1,563,720,115,206,1,1,0.9929089999999999
2270,-1,520,685,70,189,1,1,0.9806269999999999
2270,-1,1123,25,54,141,1,1,0.9763299999999999
2270,-1,448,669,68,173,1,1,0.974061
2270,-1,444,795,81,213,1,1,0.9630409999999999
2270,-1,959,-2,35,71,1,1,0.950492
2270,-1,361,753,66,175,1,1,0.9491769999999999
2270,-1,1150,51,52,119,1,1,0.911025
2270,-1,357,800,54,119,1,1,0.374125
2271,-1,562,719,115,198,1,1,0.993651
2271,-1,518,686,70,186,1,1,0.9839239999999999
2271,-1,355,753,71,181,1,1,0.97375
2271,-1,435,802,89,204,1,1,0.9683539999999999
2271,-1,1112,20,49,138,1,1,0.964633
2271,-1,445,672,69,167,1,1,0.96321
2271,-1,1133,27,54,139,1,1,0.9584779999999999
2271,-1,959,-2,34,72,1,1,0.950274
2271,-1,1151,50,53,120,1,1,0.905233
2272,-1,562,719,114,210,1,1,0.991668
2272,-1,515,687,69,189,1,1,0.9883409999999999
2272,-1,430,795,88,209,1,1,0.962564
2272,-1,1140,36,57,132,1,1,0.95963
2272,-1,348,756,68,184,1,1,0.959606
2272,-1,959,-2,35,71,1,1,0.951693
2272,-1,437,671,70,170,1,1,0.950471
2272,-1,1112,20,52,133,1,1,0.939035
2273,-1,559,718,106,211,1,1,0.991205
2273,-1,512,688,69,191,1,1,0.9842829999999999
2273,-1,1112,19,51,136,1,1,0.967981
2273,-1,433,671,71,168,1,1,0.964598
2273,-1,429,796,86,209,1,1,0.958718
2273,-1,1136,23,52,138,1,1,0.95648
2273,-1,956,-2,37,71,1,1,0.955384
2273,-1,350,755,70,185,1,1,0.9448209999999999
2273,-1,1151,50,55,116,1,1,0.923968
2273,-1,340,803,53,127,1,1,0.44504299999999997
2274,-1,558,719,102,211,1,1,0.9907349999999999
2274,-1,508,690,69,190,1,1,0.969691
2274,-1,1113,17,50,139,1,1,0.963271
2274,-1,426,806,84,199,1,1,0.955125
2274,-1,431,670,71,170,1,1,0.9519949999999999
2274,-1,951,-2,42,71,1,1,0.9449869999999999
2274,-1,1130,20,53,142,1,1,0.939935
2274,-1,347,757,74,191,1,1,0.896311
2274,-1,1151,49,55,117,1,1,0.846294
2274,-1,334,799,57,137,1,1,0.414525
2275,-1,558,720,102,210,1,1,0.9902329999999999
2275,-1,509,690,68,190,1,1,0.968175
2275,-1,1113,17,50,139,1,1,0.963461
2275,-1,426,805,83,199,1,1,0.9527869999999999
2275,-1,432,670,70,170,1,1,0.9489409999999999
2275,-1,951,-2,42,71,1,1,0.93901
2275,-1,1131,20,53,142,1,1,0.936735
2275,-1,347,756,73,191,1,1,0.892107
2275,-1,1151,49,56,117,1,1,0.8597549999999999
2275,-1,334,800,57,136,1,1,0.438058
2276,-1,559,721,92,207,1,1,0.9890479999999999
2276,-1,1113,18,52,136,1,1,0.9518409999999999
2276,-1,428,669,69,176,1,1,0.948915
2276,-1,505,694,67,199,1,1,0.947503
2276,-1,949,-2,46,71,1,1,0.9378409999999999
2276,-1,421,805,84,202,1,1,0.9296329999999999
2276,-1,1157,44,54,120,1,1,0.9141039999999999
2276,-1,338,758,80,191,1,1,0.8623
2276,-1,330,803,54,124,1,1,0.316992
2277,-1,553,722,94,205,1,1,0.991246
2277,-1,947,-1,49,70,1,1,0.952333
2277,-1,498,696,72,194,1,1,0.949058
2277,-1,1159,44,53,115,1,1,0.939085
2277,-1,1114,18,53,136,1,1,0.938541
2277,-1,413,809,88,195,1,1,0.930516
2277,-1,424,671,66,144,1,1,0.896767
2277,-1,352,761,63,183,1,1,0.652269
2277,-1,320,804,74,150,1,1,0.5573779999999999
2278,-1,551,725,91,203,1,1,0.989764
2278,-1,421,672,67,164,1,1,0.9729439999999999
2278,-1,492,697,76,194,1,1,0.959963
2278,-1,946,-2,50,71,1,1,0.945788
2278,-1,1158,42,56,119,1,1,0.9401799999999999
2278,-1,1113,10,51,142,1,1,0.917805
2278,-1,409,814,88,187,1,1,0.878448
2278,-1,315,795,82,143,1,1,0.662385
2278,-1,354,763,59,180,1,1,0.46656899999999996
2279,-1,413,673,70,162,1,1,0.959205
2279,-1,547,724,92,207,1,1,0.9572299999999999
2279,-1,1162,38,52,122,1,1,0.9502309999999999
2279,-1,492,701,78,201,1,1,0.950113
2279,-1,1113,10,52,140,1,1,0.9447979999999999
2279,-1,946,-2,49,71,1,1,0.93548
2279,-1,382,807,107,204,1,1,0.7986179999999999
2279,-1,311,801,74,158,1,1,0.662207
2279,-1,351,764,58,175,1,1,0.628031
2280,-1,492,698,72,202,1,1,0.984493
2280,-1,1113,10,54,139,1,1,0.962687
2280,-1,1164,38,51,121,1,1,0.9565089999999999
2280,-1,943,-2,53,71,1,1,0.9338339999999999
2280,-1,365,818,127,200,1,1,0.926129
2280,-1,408,671,74,170,1,1,0.9089299999999999
2280,-1,542,723,91,204,1,1,0.88422
2280,-1,307,804,73,153,1,1,0.649181
2280,-1,349,764,59,171,1,1,0.635693
2281,-1,491,699,72,201,1,1,0.984039
2281,-1,1115,10,53,139,1,1,0.961124
2281,-1,1164,38,51,121,1,1,0.956546
2281,-1,943,-2,52,71,1,1,0.9335089999999999
2281,-1,364,817,128,200,1,1,0.913504
2281,-1,408,671,74,171,1,1,0.904405
2281,-1,542,723,91,204,1,1,0.893129
2281,-1,349,765,59,170,1,1,0.633374
2281,-1,307,769,88,184,1,1,0.617324
2282,-1,491,702,64,200,1,1,0.985224
2282,-1,545,730,82,214,1,1,0.973279
2282,-1,1117,11,54,138,1,1,0.950611
2282,-1,361,818,128,201,1,1,0.9425629999999999
2282,-1,1170,41,45,118,1,1,0.9399959999999999
2282,-1,399,673,77,178,1,1,0.928499
2282,-1,945,-2,50,71,1,1,0.925763
2282,-1,300,806,97,156,1,1,0.806666
2282,-1,348,767,53,160,1,1,0.588768
2282,-1,932,0,36,27,1,1,0.363521
2283,-1,489,703,65,195,1,1,0.978178
2283,-1,546,733,79,219,1,1,0.977603
2283,-1,360,816,124,207,1,1,0.962923
2283,-1,1116,11,56,136,1,1,0.9596819999999999
2283,-1,1172,39,44,119,1,1,0.949832
2283,-1,945,-2,50,71,1,1,0.9237609999999999
2283,-1,296,812,75,151,1,1,0.8696349999999999
2283,-1,391,674,84,180,1,1,0.820792
2283,-1,318,766,79,179,1,1,0.528829
2283,-1,935,0,35,29,1,1,0.349143
2284,-1,542,736,79,221,1,1,0.9864919999999999
2284,-1,357,817,122,208,1,1,0.973146
2284,-1,486,703,67,193,1,1,0.9670449999999999
2284,-1,1117,11,58,136,1,1,0.959383
2284,-1,1173,38,43,119,1,1,0.9560109999999999
2284,-1,945,-1,48,70,1,1,0.915748
2284,-1,312,766,76,193,1,1,0.857339
2284,-1,386,675,83,188,1,1,0.8050809999999999
2284,-1,291,807,67,155,1,1,0.6946209999999999
2284,-1,935,0,35,30,1,1,0.430593
2285,-1,537,734,80,227,1,1,0.9850019999999999
2285,-1,1119,13,59,123,1,1,0.978412
2285,-1,479,699,70,195,1,1,0.972051
2285,-1,363,825,113,200,1,1,0.96515
2285,-1,1173,40,46,116,1,1,0.956121
2285,-1,945,-2,48,70,1,1,0.924763
2285,-1,383,677,81,201,1,1,0.885968
2285,-1,293,767,85,196,1,1,0.843379
2285,-1,284,815,65,133,1,1,0.462566
2285,-1,933,0,36,30,1,1,0.36536199999999996
2286,-1,528,736,90,228,1,1,0.981964
2286,-1,475,703,73,194,1,1,0.980493
2286,-1,1118,12,62,122,1,1,0.9797579999999999
2286,-1,365,828,109,197,1,1,0.964058
2286,-1,1173,40,47,116,1,1,0.9487559999999999
2286,-1,948,-2,45,70,1,1,0.9294819999999999
2286,-1,380,679,82,195,1,1,0.868586
2286,-1,288,768,82,192,1,1,0.8229529999999999
2286,-1,279,811,68,142,1,1,0.55277
2286,-1,932,0,33,31,1,1,0.544755
2287,-1,527,736,90,227,1,1,0.9817239999999999
2287,-1,1119,12,62,122,1,1,0.980023
2287,-1,471,706,80,195,1,1,0.979752
2287,-1,365,828,110,197,1,1,0.96531
2287,-1,1171,39,52,118,1,1,0.949917
2287,-1,949,-1,44,69,1,1,0.9307289999999999
2287,-1,379,679,83,195,1,1,0.8856029999999999
2287,-1,287,769,83,191,1,1,0.820457
2287,-1,932,0,33,30,1,1,0.547607
2287,-1,279,811,68,142,1,1,0.537117
2288,-1,466,708,82,199,1,1,0.98415
2288,-1,1118,11,62,121,1,1,0.9833149999999999
2288,-1,516,741,98,225,1,1,0.9760989999999999
2288,-1,1171,38,51,119,1,1,0.949077
2288,-1,367,823,106,202,1,1,0.927404
2288,-1,948,-1,44,70,1,1,0.879235
2288,-1,374,680,87,196,1,1,0.8293499999999999
2288,-1,293,766,77,192,1,1,0.8270529999999999
2288,-1,274,810,76,153,1,1,0.743031
2288,-1,931,0,37,32,1,1,0.591527
2289,-1,1123,8,57,122,1,1,0.9862829999999999
2289,-1,513,745,99,224,1,1,0.9805999999999999
2289,-1,460,709,82,207,1,1,0.976887
2289,-1,1174,38,49,119,1,1,0.942558
2289,-1,365,814,92,213,1,1,0.926967
2289,-1,274,767,94,195,1,1,0.926939
2289,-1,955,-1,39,69,1,1,0.885821
2289,-1,369,683,84,188,1,1,0.80221
2289,-1,930,-1,35,32,1,1,0.680902
2290,-1,1123,8,58,124,1,1,0.9842569999999999
2290,-1,507,747,100,226,1,1,0.983367
